卫视频道,#genre#
新疆卫视,http://111.199.3.12:8686/rtp/239.3.1.48:8160
河南卫视,http://111.199.3.12:8686/rtp/239.3.1.27:8128
甘肃卫视,http://111.199.3.12:8686/rtp/239.3.1.49:8188
西藏卫视,http://111.199.3.12:8686/rtp/239.3.1.47:8164
陕西卫视,http://111.199.3.12:8686/rtp/239.3.1.41:8140
青海卫视,http://111.199.3.12:8686/rtp/239.3.1.44:8184
内蒙古卫视,http://111.199.3.12:8686/rtp/239.3.1.43:8176
三沙卫视,http://111.199.3.12:8686/rtp/239.3.1.155:4120
厦门卫视,http://111.199.3.12:8686/rtp/239.3.1.143:4120
兵团卫视,http://111.199.3.12:8686/rtp/239.3.1.144:4120
山东教育卫视,http://111.199.3.12:8686/rtp/239.3.1.52:4120
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068
北京卫视,http://111.196.134.175:20000/rtp/239.3.1.241:8000
湖南卫视,http://111.196.134.175:20000/rtp/239.3.1.132:8012
东方卫视,http://111.196.134.175:20000/rtp/239.3.1.136:8032
浙江卫视,http://111.196.134.175:20000/rtp/239.3.1.137:8036
江苏卫视,http://111.196.134.175:20000/rtp/239.3.1.135:8028
深圳卫视,http://111.196.134.175:20000/rtp/239.3.1.134:8020
广东卫视,http://111.196.134.175:20000/rtp/239.3.1.142:8048
安徽卫视,http://111.196.134.175:20000/rtp/239.3.1.211:8064
天津卫视,http://111.196.134.175:20000/rtp/239.3.1.141:1234
重庆卫视,http://111.196.134.175:20000/rtp/239.3.1.122:8160
山东卫视,http://111.196.134.175:20000/rtp/239.3.1.209:8052
河北卫视,http://111.196.134.175:20000/rtp/239.3.1.148:8072
辽宁卫视,http://111.196.134.175:20000/rtp/239.3.1.210:8056
湖北卫视,http://111.196.134.175:20000/rtp/239.3.1.138:8044
吉林卫视,http://111.196.134.175:20000/rtp/239.3.1.240:8172
贵州卫视,http://111.196.134.175:20000/rtp/239.3.1.149:8076
东南卫视,http://111.196.134.175:20000/rtp/239.3.1.156:8148
江西卫视,http://111.196.134.175:20000/rtp/239.3.1.123:8164
海南卫视,http://111.196.134.175:20000/rtp/239.3.1.45:8304
黑龙江卫视,http://111.196.134.175:20000/rtp/239.3.1.133:8016
云南卫视,http://111.196.134.175:20000/rtp/239.3.1.26:8108
四川卫视,http://111.196.134.175:20000/rtp/239.3.1.29:8288
宁夏卫视,http://111.196.134.175:20000/rtp/239.3.1.46:8124
山西卫视,http://111.196.134.175:20000/rtp/239.3.1.42:8172
广西卫视,http://111.196.134.175:20000/rtp/239.3.1.39:8300
新疆卫视,http://111.196.134.175:20000/rtp/239.3.1.48:8160
河南卫视,http://111.196.134.175:20000/rtp/239.3.1.27:8128
甘肃卫视,http://111.196.134.175:20000/rtp/239.3.1.49:8188
西藏卫视,http://111.196.134.175:20000/rtp/239.3.1.47:8164
陕西卫视,http://111.196.134.175:20000/rtp/239.3.1.41:8140
青海卫视,http://111.196.134.175:20000/rtp/239.3.1.44:8184
内蒙古卫视,http://111.196.134.175:20000/rtp/239.3.1.43:8176
三沙卫视,http://111.196.134.175:20000/rtp/239.3.1.155:4120
厦门卫视,http://111.196.134.175:20000/rtp/239.3.1.143:4120
兵团卫视,http://111.196.134.175:20000/rtp/239.3.1.144:4120
山东教育卫视,http://111.196.134.175:20000/rtp/239.3.1.52:4120
山西卫视,http://124.165.232.26:8083/rtp/226.0.2.152:9128
湖南卫视,http://124.165.232.26:8083/rtp/226.0.2.143:9056
浙江卫视,http://124.165.232.26:8083/rtp/226.0.2.144:9064
安徽卫视,http://124.165.232.26:8083/rtp/226.0.2.145:9072
广东卫视,http://124.165.232.26:8083/rtp/226.0.2.146:9080
深圳卫视,http://124.165.232.26:8083/rtp/226.0.2.147:9088
天津卫视,http://124.165.232.26:8083/rtp/226.0.2.148:9096
山东卫视,http://124.165.232.26:8083/rtp/226.0.2.149:9104
湖北卫视,http://124.165.232.26:8083/rtp/226.0.2.150:9112
东南卫视,http://124.165.232.26:8083/rtp/226.0.2.188:9416
黑龙江卫视,http://124.165.232.26:8083/rtp/226.0.2.151:9120
辽宁卫视,http://124.165.232.26:8083/rtp/226.0.2.173:9296
重庆卫视,http://124.165.232.26:8083/rtp/226.0.2.174:9304
东方卫视,http://124.165.232.26:8083/rtp/226.0.2.175:9312
江苏卫视,http://124.165.232.26:8083/rtp/226.0.2.176:9320
北京卫视,http://124.165.232.26:8083/rtp/226.0.2.177:9328
河北卫视,http://124.165.232.26:8083/rtp/226.0.2.178:9336
四川卫视,http://124.165.232.26:8083/rtp/226.0.2.179:9344
贵州卫视,http://124.165.232.26:8083/rtp/226.0.2.180:9352
广西卫视,http://124.165.232.26:8083/rtp/226.0.2.231:9760
河南卫视,http://124.165.232.26:8083/rtp/226.0.2.52:8328
江西卫视,http://124.165.232.26:8083/rtp/226.0.2.54:8344
吉林卫视,http://124.165.232.26:8083/rtp/226.0.2.58:8376
海南卫视,http://124.165.232.26:8083/rtp/226.0.2.212:9608
山西卫视,http://124.165.232.26:8084/rtp/226.0.2.152:9128
湖南卫视,http://124.165.232.26:8084/rtp/226.0.2.143:9056
浙江卫视,http://124.165.232.26:8084/rtp/226.0.2.144:9064
安徽卫视,http://124.165.232.26:8084/rtp/226.0.2.145:9072
广东卫视,http://124.165.232.26:8084/rtp/226.0.2.146:9080
深圳卫视,http://124.165.232.26:8084/rtp/226.0.2.147:9088
天津卫视,http://124.165.232.26:8084/rtp/226.0.2.148:9096
山东卫视,http://124.165.232.26:8084/rtp/226.0.2.149:9104
湖北卫视,http://124.165.232.26:8084/rtp/226.0.2.150:9112
东南卫视,http://124.165.232.26:8084/rtp/226.0.2.188:9416
黑龙江卫视,http://124.165.232.26:8084/rtp/226.0.2.151:9120
辽宁卫视,http://124.165.232.26:8084/rtp/226.0.2.173:9296
重庆卫视,http://124.165.232.26:8084/rtp/226.0.2.174:9304
东方卫视,http://124.165.232.26:8084/rtp/226.0.2.175:9312
江苏卫视,http://124.165.232.26:8084/rtp/226.0.2.176:9320
北京卫视,http://124.165.232.26:8084/rtp/226.0.2.177:9328
河北卫视,http://124.165.232.26:8084/rtp/226.0.2.178:9336
四川卫视,http://124.165.232.26:8084/rtp/226.0.2.179:9344
贵州卫视,http://124.165.232.26:8084/rtp/226.0.2.180:9352
广西卫视,http://124.165.232.26:8084/rtp/226.0.2.231:9760
河南卫视,http://124.165.232.26:8084/rtp/226.0.2.52:8328
江西卫视,http://124.165.232.26:8084/rtp/226.0.2.54:8344
吉林卫视,http://124.165.232.26:8084/rtp/226.0.2.58:8376
海南卫视,http://124.165.232.26:8084/rtp/226.0.2.212:9608
湖南卫视,http://175.0.71.111:8888/udp/239.76.253.101:9000
湖南卫视,http://175.0.71.111:8888/udp/239.76.251.85:9000
湖南卫视,http://175.0.71.111:8888/udp/239.76.253.100:9000
湖南卫视FHD,http://175.0.71.111:8888/udp/239.76.252.115:9000
北京卫视,http://175.0.71.111:8888/udp/239.76.253.184:9000
三沙卫视,http://175.0.71.111:8888/udp/239.76.253.74:9000
东方卫视,http://175.0.71.111:8888/udp/239.76.253.186:9000
吉林卫视,http://175.0.71.111:8888/udp/239.76.253.201:9000
四川卫视,http://175.0.71.111:8888/udp/239.76.253.91:9000
天津卫视,http://175.0.71.111:8888/udp/239.76.253.185:9000
山东卫视,http://175.0.71.111:8888/udp/239.76.253.195:9000
江苏卫视,http://175.0.71.111:8888/udp/239.76.253.181:9000
河南卫视,http://175.0.71.111:8888/udp/239.76.253.202:9000
浙江卫视,http://175.0.71.111:8888/udp/239.76.253.182:9000
海南卫视,http://175.0.71.111:8888/udp/239.76.253.203:9000
深圳卫视,http://175.0.71.111:8888/udp/239.76.253.188:9000
湖北卫视,http://175.0.71.111:8888/udp/239.76.253.193:9000
甘肃卫视,http://175.0.71.111:8888/udp/239.76.253.94:9000
重庆卫视,http://175.0.71.111:8888/udp/239.76.253.92:9000
广东卫视,http://175.0.71.111:8888/udp/239.76.252.189:9000
河北卫视,http://175.0.71.111:8888/udp/239.76.252.199:9000
安徽卫视,http://175.0.71.111:8888/udp/239.76.252.196:9000
天津卫视,http://175.0.71.111:8888/udp/239.76.251.92:9000
江苏卫视,http://175.0.71.111:8888/udp/239.76.251.89:9000
江西卫视,http://175.0.71.111:8888/udp/239.76.252.225:9000
东南卫视,http://175.0.71.111:8888/udp/239.76.252.190:9000
辽宁卫视,http://175.0.71.111:8888/udp/239.76.252.197:9000
贵州卫视,http://175.0.71.111:8888/udp/239.76.252.198:9000
黑龙江卫视,http://175.0.71.111:8888/udp/239.76.253.200:9000
云南卫视,http://175.0.71.111:8888/udp/239.76.254.60:9000
广西卫视,http://175.0.71.111:8888/udp/239.76.254.54:9000
陕西卫视,http://175.0.71.111:8888/udp/239.76.254.76:9000
青海卫视,http://175.0.71.111:8888/udp/239.76.254.132:9000
湖南卫视,http://175.0.71.111:8888/udp/239.76.246.101:1234
湖南卫视,http://175.0.71.111:8888/udp/239.76.246.100:1234
湖南卫视FHD,http://175.0.71.111:8888/udp/239.76.245.115:1234
三沙卫视,http://175.0.71.111:8888/udp/239.76.246.74:1234
东方卫视,http://175.0.71.111:8888/udp/239.76.246.186:1234
北京卫视,http://175.0.71.111:8888/udp/239.76.246.184:1234
吉林卫视,http://175.0.71.111:8888/udp/239.76.246.201:1234
四川卫视,http://175.0.71.111:8888/udp/239.76.246.91:1234
天津卫视,http://175.0.71.111:8888/udp/239.76.246.185:1234
山东卫视,http://175.0.71.111:8888/udp/239.76.246.195:1234
江苏卫视,http://175.0.71.111:8888/udp/239.76.246.181:1234
河南卫视,http://175.0.71.111:8888/udp/239.76.246.202:1234
浙江卫视,http://175.0.71.111:8888/udp/239.76.246.182:1234
海南卫视,http://175.0.71.111:8888/udp/239.76.246.203:1234
深圳卫视,http://175.0.71.111:8888/udp/239.76.246.188:1234
湖北卫视,http://175.0.71.111:8888/udp/239.76.246.193:1234
甘肃卫视,http://175.0.71.111:8888/udp/239.76.246.94:1234
重庆卫视,http://175.0.71.111:8888/udp/239.76.246.92:1234
黑龙江卫视,http://175.0.71.111:8888/udp/239.76.246.200:1234
东南卫视,http://175.0.71.111:8888/udp/239.76.245.190:1234
安徽卫视,http://175.0.71.111:8888/udp/239.76.245.196:1234
广东卫视,http://175.0.71.111:8888/udp/239.76.245.189:1234
江西卫视,http://175.0.71.111:8888/udp/239.76.245.225:1234
河北卫视,http://175.0.71.111:8888/udp/239.76.245.199:1234
贵州卫视,http://175.0.71.111:8888/udp/239.76.245.198:1234
辽宁卫视,http://175.0.71.111:8888/udp/239.76.245.197:1234
湖南卫视,http://175.9.162.246:4022/udp/239.76.253.101:9000
湖南卫视,http://175.9.162.246:4022/udp/239.76.251.85:9000
湖南卫视,http://175.9.162.246:4022/udp/239.76.253.100:9000
湖南卫视FHD,http://175.9.162.246:4022/udp/239.76.252.115:9000
北京卫视,http://175.9.162.246:4022/udp/239.76.253.184:9000
三沙卫视,http://175.9.162.246:4022/udp/239.76.253.74:9000
东方卫视,http://175.9.162.246:4022/udp/239.76.253.186:9000
吉林卫视,http://175.9.162.246:4022/udp/239.76.253.201:9000
四川卫视,http://175.9.162.246:4022/udp/239.76.253.91:9000
天津卫视,http://175.9.162.246:4022/udp/239.76.253.185:9000
山东卫视,http://175.9.162.246:4022/udp/239.76.253.195:9000
江苏卫视,http://175.9.162.246:4022/udp/239.76.253.181:9000
河南卫视,http://175.9.162.246:4022/udp/239.76.253.202:9000
浙江卫视,http://175.9.162.246:4022/udp/239.76.253.182:9000
海南卫视,http://175.9.162.246:4022/udp/239.76.253.203:9000
深圳卫视,http://175.9.162.246:4022/udp/239.76.253.188:9000
湖北卫视,http://175.9.162.246:4022/udp/239.76.253.193:9000
甘肃卫视,http://175.9.162.246:4022/udp/239.76.253.94:9000
重庆卫视,http://175.9.162.246:4022/udp/239.76.253.92:9000
广东卫视,http://175.9.162.246:4022/udp/239.76.252.189:9000
河北卫视,http://175.9.162.246:4022/udp/239.76.252.199:9000
安徽卫视,http://175.9.162.246:4022/udp/239.76.252.196:9000
天津卫视,http://175.9.162.246:4022/udp/239.76.251.92:9000
江苏卫视,http://175.9.162.246:4022/udp/239.76.251.89:9000
江西卫视,http://175.9.162.246:4022/udp/239.76.252.225:9000
东南卫视,http://175.9.162.246:4022/udp/239.76.252.190:9000
辽宁卫视,http://175.9.162.246:4022/udp/239.76.252.197:9000
贵州卫视,http://175.9.162.246:4022/udp/239.76.252.198:9000
黑龙江卫视,http://175.9.162.246:4022/udp/239.76.253.200:9000
云南卫视,http://175.9.162.246:4022/udp/239.76.254.60:9000
广西卫视,http://175.9.162.246:4022/udp/239.76.254.54:9000
陕西卫视,http://175.9.162.246:4022/udp/239.76.254.76:9000
青海卫视,http://175.9.162.246:4022/udp/239.76.254.132:9000
湖南卫视,http://175.9.162.246:4022/udp/239.76.246.101:1234
湖南卫视,http://175.9.162.246:4022/udp/239.76.246.100:1234
湖南卫视FHD,http://175.9.162.246:4022/udp/239.76.245.115:1234
三沙卫视,http://175.9.162.246:4022/udp/239.76.246.74:1234
东方卫视,http://175.9.162.246:4022/udp/239.76.246.186:1234
北京卫视,http://175.9.162.246:4022/udp/239.76.246.184:1234
吉林卫视,http://175.9.162.246:4022/udp/239.76.246.201:1234
四川卫视,http://175.9.162.246:4022/udp/239.76.246.91:1234
天津卫视,http://175.9.162.246:4022/udp/239.76.246.185:1234
山东卫视,http://175.9.162.246:4022/udp/239.76.246.195:1234
江苏卫视,http://175.9.162.246:4022/udp/239.76.246.181:1234
河南卫视,http://175.9.162.246:4022/udp/239.76.246.202:1234
浙江卫视,http://175.9.162.246:4022/udp/239.76.246.182:1234
海南卫视,http://175.9.162.246:4022/udp/239.76.246.203:1234
深圳卫视,http://175.9.162.246:4022/udp/239.76.246.188:1234
湖北卫视,http://175.9.162.246:4022/udp/239.76.246.193:1234
甘肃卫视,http://175.9.162.246:4022/udp/239.76.246.94:1234
重庆卫视,http://175.9.162.246:4022/udp/239.76.246.92:1234
黑龙江卫视,http://175.9.162.246:4022/udp/239.76.246.200:1234
东南卫视,http://175.9.162.246:4022/udp/239.76.245.190:1234
安徽卫视,http://175.9.162.246:4022/udp/239.76.245.196:1234
广东卫视,http://175.9.162.246:4022/udp/239.76.245.189:1234
江西卫视,http://175.9.162.246:4022/udp/239.76.245.225:1234
河北卫视,http://175.9.162.246:4022/udp/239.76.245.199:1234
贵州卫视,http://175.9.162.246:4022/udp/239.76.245.198:1234
辽宁卫视,http://175.9.162.246:4022/udp/239.76.245.197:1234
云南卫视,http://112.115.49.181:4915/rtp/239.200.200.145:8840
安徽卫视,http://112.115.49.181:4915/udp/239.200.200.129:8720
北京卫视,http://112.115.49.181:4915/rtp/239.200.200.5:8024
东方卫视,http://112.115.49.181:4915/udp/239.200.200.8:8032
浙江卫视,http://112.115.49.181:4915/udp/239.200.200.141:8724
湖北卫视,http://112.115.49.181:4915/rtp/239.200.200.68:8772
湖南卫视,http://112.115.49.181:4915/rtp/239.200.200.6:8012
吉林卫视,http://112.115.49.181:4915/udp/239.200.201.127:8792
江苏卫视,http://112.115.49.181:4915/udp/239.200.200.7:8028
江西卫视,http://112.115.49.181:4915/udp/239.200.201.79:8876
深圳卫视,http://112.115.49.181:4915/rtp/239.200.200.67:8776
四川卫视,http://112.115.49.181:4915/udp/239.200.201.137:8796
东南卫视,http://112.115.49.181:4915/udp/239.200.201.69:8764
甘肃卫视,http://112.115.49.181:4915/udp/239.200.200.186:8356
广东卫视,http://112.115.49.181:4915/udp/239.200.201.35:8768
山东卫视,http://112.115.49.181:4915/rtp/239.200.200.168:8748
贵州卫视,http://112.115.49.181:4915/udp/239.200.201.119:8788
海南卫视,http://112.115.49.181:4915/udp/239.200.201.159:8408
河南卫视,http://112.115.49.181:4915/udp/239.200.201.158:8412
天津卫视,http://112.115.49.181:4915/udp/239.200.200.69:1234
黑龙江卫视,http://112.115.49.181:4915/rtp/239.200.200.66:8016
辽宁卫视,http://112.115.49.181:4915/udp/239.200.200.167:8736
内蒙卫视,http://112.115.49.181:4915/rtp/239.200.200.57:8296
广西卫视,http://112.115.49.181:4915/rtp/239.200.200.53:8280
重庆卫视,http://112.115.49.181:4915/rtp/239.200.200.49:8264
宁夏卫视,http://112.115.49.181:4915/rtp/239.200.200.60:8308
青海卫视,http://112.115.49.181:4915/rtp/239.200.200.58:8300
山西卫视,http://112.115.49.181:4915/rtp/239.200.200.56:8292
陕西卫视,http://112.115.49.181:4915/rtp/239.200.200.55:8288
新疆卫视,http://112.115.49.181:4915/rtp/239.200.200.62:8316
西藏卫视,http://112.115.49.181:4915/rtp/239.200.200.61:8312
三沙卫视,http://112.115.49.181:4915/rtp/239.200.201.136:8140
山东教育卫视,http://112.115.49.181:4915/rtp/239.200.201.77:8132
重庆卫视HD,http://182.135.66.163:18888/rtp/239.94.0.82:5140
江苏卫视HD,http://182.135.66.163:18888/rtp/239.94.0.62:5140
浙江卫视HD,http://182.135.66.163:18888/rtp/239.94.0.63:5140
东方卫视HD,http://182.135.66.163:18888/rtp/239.94.0.64:5140
深圳卫视HD,http://182.135.66.163:18888/rtp/239.94.0.66:5140
北京卫视HD,http://182.135.66.163:18888/rtp/239.94.0.65:5140
山东卫视HD,http://182.135.66.163:18888/rtp/239.94.0.69:5140
天津卫视HD,http://182.135.66.163:18888/rtp/239.94.0.68:5140
贵州卫视HD,http://182.135.66.163:18888/rtp/239.94.0.83:5140
四川卫视HD,http://182.135.66.163:18888/rtp/239.94.0.60:5140
四川卫视HD,http://182.135.66.163:18888/rtp/239.94.0.59:5140
云南卫视HD,http://182.135.66.163:18888/rtp/239.94.0.90:5140
广西卫视HD,http://182.135.66.163:18888/rtp/239.94.0.89:5140
黑龙江卫视HD,http://182.135.66.163:18888/rtp/239.94.0.81:5140
安徽卫视HD,http://182.135.66.163:18888/rtp/239.94.0.85:5140
江西卫视HD,http://182.135.66.163:18888/rtp/239.94.0.79:5140
湖北卫视HD,http://182.135.66.163:18888/rtp/239.94.0.84:5140
陕西卫视HD,http://182.135.66.163:18888/rtp/239.94.0.92:5140
东南卫视HD,http://182.135.66.163:18888/rtp/239.94.0.80:5140
吉林卫视HD,http://182.135.66.163:18888/rtp/239.94.0.91:5140
辽宁卫视HD,http://182.135.66.163:18888/rtp/239.94.0.101:5140
湖南卫视HD,http://182.135.66.163:18888/rtp/239.94.0.61:5140
广东卫视HD,http://182.135.66.163:18888/rtp/239.94.0.67:5140
河南卫视HD,http://182.135.66.163:18888/rtp/239.94.0.88:5140
河北卫视HD,http://182.135.66.163:18888/rtp/239.94.0.86:5140
宁夏卫视HD,http://182.135.66.163:18888/rtp/239.94.0.96:5140
甘肃卫视HD,http://182.135.66.163:18888/rtp/239.94.0.99:5140
新疆卫视HD,http://182.135.66.163:18888/rtp/239.94.0.98:5140
西藏卫视HD,http://182.135.66.163:18888/rtp/239.94.0.97:5140
兵团卫视HD,http://182.135.66.163:18888/rtp/239.94.0.102:5140
康巴卫视HD,http://182.135.66.163:18888/rtp/239.94.0.78:5140
云南卫视SD,http://182.135.66.163:18888/rtp/239.94.2.196:5140
山西卫视SD,http://182.135.66.163:18888/rtp/239.94.0.93:5140
旅游卫视SD,http://182.135.66.163:18888/rtp/239.94.0.100:5140
厦门卫视SD,http://182.135.66.163:18888/rtp/239.94.0.104:5140
内蒙古卫视SD,http://182.135.66.163:18888/rtp/239.94.0.94:5140
青海卫视SD,http://182.135.66.163:18888/rtp/239.94.0.95:5140
三沙卫视SD,http://182.135.66.163:18888/rtp/239.94.0.105:5140
延边卫视SD,http://182.135.66.163:18888/rtp/239.94.0.107:5140
山东教育卫视SD,http://182.135.66.163:18888/rtp/239.94.0.106:5140
星空卫视SD,http://182.135.66.163:18888/rtp/239.94.2.53:5140
安多卫视SD,http://182.135.66.163:18888/rtp/239.94.0.110:5140
重庆卫视,http://182.135.66.163:18888/rtp/239.94.2.188:5140
江苏卫视,http://182.135.66.163:18888/rtp/239.94.2.168:5140
东方卫视,http://182.135.66.163:18888/rtp/239.94.2.170:5140
深圳卫视,http://182.135.66.163:18888/rtp/239.94.2.172:5140
山东卫视,http://182.135.66.163:18888/rtp/239.94.2.175:5140
天津卫视,http://182.135.66.163:18888/rtp/239.94.2.174:5140
贵州卫视,http://182.135.66.163:18888/rtp/239.94.2.189:5140
四川卫视,http://182.135.66.163:18888/rtp/239.94.2.165:5140
广西卫视,http://182.135.66.163:18888/rtp/239.94.2.195:5140
黑龙江卫视,http://182.135.66.163:18888/rtp/239.94.2.187:5140
安徽卫视,http://182.135.66.163:18888/rtp/239.94.2.191:5140
山西卫视,http://182.135.66.163:18888/rtp/239.94.2.199:5140
江西卫视,http://182.135.66.163:18888/rtp/239.94.2.185:5140
湖北卫视,http://182.135.66.163:18888/rtp/239.94.2.190:5140
旅游卫视,http://182.135.66.163:18888/rtp/239.94.2.206:5140
陕西卫视,http://182.135.66.163:18888/rtp/239.94.2.198:5140
东南卫视,http://182.135.66.163:18888/rtp/239.94.2.186:5140
厦门卫视,http://182.135.66.163:18888/rtp/239.94.2.210:5140
吉林卫视,http://182.135.66.163:18888/rtp/239.94.2.197:5140
辽宁卫视,http://182.135.66.163:18888/rtp/239.94.2.207:5140
内蒙古卫视,http://182.135.66.163:18888/rtp/239.94.2.200:5140
湖南卫视,http://182.135.66.163:18888/rtp/239.94.2.167:5140
广东卫视,http://182.135.66.163:18888/rtp/239.94.2.173:5140
河南卫视,http://182.135.66.163:18888/rtp/239.94.2.194:5140
河北卫视,http://182.135.66.163:18888/rtp/239.94.2.192:5140
甘肃卫视,http://182.135.66.163:18888/rtp/239.94.2.205:5140
青海卫视,http://182.135.66.163:18888/rtp/239.94.2.201:5140
三沙卫视,http://182.135.66.163:18888/rtp/239.94.2.211:5140
康巴卫视,http://182.135.66.163:18888/rtp/239.94.2.184:5140
延边卫视,http://182.135.66.163:18888/rtp/239.94.2.213:5140
山东教育卫视,http://182.135.66.163:18888/rtp/239.94.2.212:5140
安多卫视,http://182.135.66.163:18888/rtp/239.94.2.216:5140
浙江卫视,http://182.135.66.163:18888/rtp/239.94.2.169:5140
重庆卫视HD,http://182.135.66.163:1888/rtp/239.94.0.82:5140
江苏卫视HD,http://182.135.66.163:1888/rtp/239.94.0.62:5140
浙江卫视HD,http://182.135.66.163:1888/rtp/239.94.0.63:5140
东方卫视HD,http://182.135.66.163:1888/rtp/239.94.0.64:5140
深圳卫视HD,http://182.135.66.163:1888/rtp/239.94.0.66:5140
北京卫视HD,http://182.135.66.163:1888/rtp/239.94.0.65:5140
山东卫视HD,http://182.135.66.163:1888/rtp/239.94.0.69:5140
天津卫视HD,http://182.135.66.163:1888/rtp/239.94.0.68:5140
贵州卫视HD,http://182.135.66.163:1888/rtp/239.94.0.83:5140
四川卫视HD,http://182.135.66.163:1888/rtp/239.94.0.60:5140
四川卫视HD,http://182.135.66.163:1888/rtp/239.94.0.59:5140
云南卫视HD,http://182.135.66.163:1888/rtp/239.94.0.90:5140
广西卫视HD,http://182.135.66.163:1888/rtp/239.94.0.89:5140
黑龙江卫视HD,http://182.135.66.163:1888/rtp/239.94.0.81:5140
安徽卫视HD,http://182.135.66.163:1888/rtp/239.94.0.85:5140
江西卫视HD,http://182.135.66.163:1888/rtp/239.94.0.79:5140
湖北卫视HD,http://182.135.66.163:1888/rtp/239.94.0.84:5140
陕西卫视HD,http://182.135.66.163:1888/rtp/239.94.0.92:5140
东南卫视HD,http://182.135.66.163:1888/rtp/239.94.0.80:5140
吉林卫视HD,http://182.135.66.163:1888/rtp/239.94.0.91:5140
辽宁卫视HD,http://182.135.66.163:1888/rtp/239.94.0.101:5140
湖南卫视HD,http://182.135.66.163:1888/rtp/239.94.0.61:5140
广东卫视HD,http://182.135.66.163:1888/rtp/239.94.0.67:5140
河南卫视HD,http://182.135.66.163:1888/rtp/239.94.0.88:5140
河北卫视HD,http://182.135.66.163:1888/rtp/239.94.0.86:5140
宁夏卫视HD,http://182.135.66.163:1888/rtp/239.94.0.96:5140
甘肃卫视HD,http://182.135.66.163:1888/rtp/239.94.0.99:5140
新疆卫视HD,http://182.135.66.163:1888/rtp/239.94.0.98:5140
西藏卫视HD,http://182.135.66.163:1888/rtp/239.94.0.97:5140
兵团卫视HD,http://182.135.66.163:1888/rtp/239.94.0.102:5140
康巴卫视HD,http://182.135.66.163:1888/rtp/239.94.0.78:5140
云南卫视SD,http://182.135.66.163:1888/rtp/239.94.2.196:5140
山西卫视SD,http://182.135.66.163:1888/rtp/239.94.0.93:5140
旅游卫视SD,http://182.135.66.163:1888/rtp/239.94.0.100:5140
厦门卫视SD,http://182.135.66.163:1888/rtp/239.94.0.104:5140
内蒙古卫视SD,http://182.135.66.163:1888/rtp/239.94.0.94:5140
青海卫视SD,http://182.135.66.163:1888/rtp/239.94.0.95:5140
三沙卫视SD,http://182.135.66.163:1888/rtp/239.94.0.105:5140
延边卫视SD,http://182.135.66.163:1888/rtp/239.94.0.107:5140
山东教育卫视SD,http://182.135.66.163:1888/rtp/239.94.0.106:5140
星空卫视SD,http://182.135.66.163:1888/rtp/239.94.2.53:5140
安多卫视SD,http://182.135.66.163:1888/rtp/239.94.0.110:5140
重庆卫视,http://182.135.66.163:1888/rtp/239.94.2.188:5140
江苏卫视,http://182.135.66.163:1888/rtp/239.94.2.168:5140
东方卫视,http://182.135.66.163:1888/rtp/239.94.2.170:5140
深圳卫视,http://182.135.66.163:1888/rtp/239.94.2.172:5140
山东卫视,http://182.135.66.163:1888/rtp/239.94.2.175:5140
天津卫视,http://182.135.66.163:1888/rtp/239.94.2.174:5140
贵州卫视,http://182.135.66.163:1888/rtp/239.94.2.189:5140
四川卫视,http://182.135.66.163:1888/rtp/239.94.2.165:5140
广西卫视,http://182.135.66.163:1888/rtp/239.94.2.195:5140
黑龙江卫视,http://182.135.66.163:1888/rtp/239.94.2.187:5140
安徽卫视,http://182.135.66.163:1888/rtp/239.94.2.191:5140
山西卫视,http://182.135.66.163:1888/rtp/239.94.2.199:5140
江西卫视,http://182.135.66.163:1888/rtp/239.94.2.185:5140
湖北卫视,http://182.135.66.163:1888/rtp/239.94.2.190:5140
旅游卫视,http://182.135.66.163:1888/rtp/239.94.2.206:5140
陕西卫视,http://182.135.66.163:1888/rtp/239.94.2.198:5140
东南卫视,http://182.135.66.163:1888/rtp/239.94.2.186:5140
厦门卫视,http://182.135.66.163:1888/rtp/239.94.2.210:5140
吉林卫视,http://182.135.66.163:1888/rtp/239.94.2.197:5140
辽宁卫视,http://182.135.66.163:1888/rtp/239.94.2.207:5140
内蒙古卫视,http://182.135.66.163:1888/rtp/239.94.2.200:5140
湖南卫视,http://182.135.66.163:1888/rtp/239.94.2.167:5140
广东卫视,http://182.135.66.163:1888/rtp/239.94.2.173:5140
河南卫视,http://182.135.66.163:1888/rtp/239.94.2.194:5140
河北卫视,http://182.135.66.163:1888/rtp/239.94.2.192:5140
甘肃卫视,http://182.135.66.163:1888/rtp/239.94.2.205:5140
青海卫视,http://182.135.66.163:1888/rtp/239.94.2.201:5140
三沙卫视,http://182.135.66.163:1888/rtp/239.94.2.211:5140
康巴卫视,http://182.135.66.163:1888/rtp/239.94.2.184:5140
延边卫视,http://182.135.66.163:1888/rtp/239.94.2.213:5140
山东教育卫视,http://182.135.66.163:1888/rtp/239.94.2.212:5140
安多卫视,http://182.135.66.163:1888/rtp/239.94.2.216:5140
浙江卫视,http://182.135.66.163:1888/rtp/239.94.2.169:5140
天津卫视,http://60.30.67.45:8834/rtp/225.1.1.111:5002
安徽卫视,http://60.30.67.45:8834/rtp/225.1.1.127:5002
北京卫视,http://60.30.67.45:8834/rtp/225.1.1.113:5002
浙江卫视,http://60.30.67.45:8834/rtp/225.1.1.112:5002
